TIMESTAMP,TIMER,JOINTTYPE,xPOSITION,yPOSITION,zPOSITION
16:11:25:5739, 00:00:02.6682800, ShoulderLeft,-0.02111091,0.07488901,2.850048
16:11:25:5759, 00:00:02.6693508, ElbowLeft,-0.1095423,-0.1717456,2.817787
16:11:25:5769, 00:00:02.6703850, WristLeft,-0.1577716,-0.3698755,2.654978
16:11:25:5779, 00:00:02.6714083, HandLeft,-0.1592331,-0.441335,2.593513
16:11:25:5789, 00:00:02.6723534, ShoulderRight,0.3259597,0.07756978,2.861278
16:11:25:5799, 00:00:02.6734608, ElbowRight,0.4143275,-0.1512817,2.76736
16:11:25:5809, 00:00:02.6745758, WristRight,0.3959312,-0.2871169,2.60359
16:11:25:5819, 00:00:02.6760295, HandRight,0.3806953,-0.2702094,2.492199
16:11:25:5829, 00:00:02.6772767, HipLeft,0.045477,-0.2830046,2.713675
16:11:25:5839, 00:00:02.6782848, KneeLeft,0.00710244,-0.6906208,2.61093
16:11:25:5849, 00:00:02.6793428, AnkleLeft,-0.0175638,-0.9778026,2.543212
16:11:25:5869, 00:00:02.6803785, FootLeft,-0.02018086,-1.005178,2.443579
16:11:25:5879, 00:00:02.6814248, HipRight,0.2018996,-0.2890997,2.717554
16:11:25:5889, 00:00:02.6824684, KneeRight,0.1934153,-0.7183033,2.702804
16:11:25:5899, 00:00:02.6835113, AnkleRight,0.17652,-1.031355,2.70357
16:11:25:5909, 00:00:02.6845364, FootRight,0.1744577,-1.085784,2.615728
16:11:25:6014, 00:00:02.6953243, HipCenter,0.1290518,-0.2127595,2.7423
16:11:25:6019, 00:00:02.6962924, Spine,0.1327328,-0.1613083,2.812579
16:11:25:6029, 00:00:02.6973391, ShoulderCenter,0.160409,0.2072431,2.887503
16:11:25:6039, 00:00:02.6983026, Head,0.1674371,0.4054631,2.923919
16:11:25:6049, 00:00:02.6993044, ShoulderLeft,-0.02052785,0.07536496,2.849062
16:11:25:6059, 00:00:02.7003775, ElbowLeft,-0.1096293,-0.1720254,2.81765
16:11:25:6080, 00:00:02.7016401, WristLeft,-0.1582013,-0.3690475,2.656077
16:11:25:6090, 00:00:02.7025633, HandLeft,-0.1595386,-0.44111,2.593522
16:11:25:6100, 00:00:02.7035752, ShoulderRight,0.3263947,0.07775239,2.859389
16:11:25:6110, 00:00:02.7046434, ElbowRight,0.4142503,-0.1510407,2.767414
16:11:25:6120, 00:00:02.7056511, WristRight,0.396689,-0.2867523,2.603179
16:11:25:6130, 00:00:02.7066242, HandRight,0.3809229,-0.2680091,2.491211
16:11:25:6140, 00:00:02.7076229, HipLeft,0.04598062,-0.2822376,2.712124
16:11:25:6150, 00:00:02.7086480, KneeLeft,0.006198706,-0.689866,2.608184
16:11:25:6160, 00:00:02.7096743, AnkleLeft,-0.01801048,-0.9774734,2.542309
16:11:25:6170, 00:00:02.7106835, FootLeft,-0.02078445,-1.005458,2.442797
16:11:25:6180, 00:00:02.7117155, HipRight,0.2018339,-0.2888402,2.716556
16:11:25:6190, 00:00:02.7126794, KneeRight,0.1937552,-0.7180659,2.701534
16:11:25:6200, 00:00:02.7137053, AnkleRight,0.1766311,-1.03061,2.702321
16:11:25:6210, 00:00:02.7146508, FootRight,0.1742703,-1.085101,2.614466
16:11:25:6343, 00:00:02.7281735, HipCenter,0.129452,-0.2124739,2.740161
16:11:25:6350, 00:00:02.7291673, Spine,0.1332392,-0.1611639,2.810614
16:11:25:6360, 00:00:02.7301305, ShoulderCenter,0.1613634,0.2073426,2.886618
16:11:25:6370, 00:00:02.7310835, Head,0.1677723,0.4062287,2.920184
16:11:25:6380, 00:00:02.7321030, ShoulderLeft,-0.01977057,0.07556181,2.846816
16:11:25:6390, 00:00:02.7331236, ElbowLeft,-0.1102952,-0.1722888,2.816222
16:11:25:6400, 00:00:02.7341412, WristLeft,-0.1582278,-0.3686662,2.65504
16:11:25:6410, 00:00:02.7351731, HandLeft,-0.1599124,-0.4406331,2.592
16:11:25:6420, 00:00:02.7364391, ShoulderRight,0.3269596,0.07836207,2.857701
16:11:25:6430, 00:00:02.7374541, ElbowRight,0.414239,-0.1510935,2.767478
16:11:25:6441, 00:00:02.7384112, WristRight,0.3965322,-0.2865009,2.602732
16:11:25:6451, 00:00:02.7394318, HandRight,0.3817151,-0.2657551,2.488908
16:11:25:6461, 00:00:02.7403841, HipLeft,0.04617124,-0.2818526,2.710032
16:11:25:6471, 00:00:02.7414492, KneeLeft,0.00608004,-0.6891727,2.606335
16:11:25:6491, 00:00:02.7429762, AnkleLeft,-0.01777406,-0.9763812,2.539669
16:11:25:6501, 00:00:02.7440074, FootLeft,-0.0203744,-1.004108,2.44003
16:11:25:6511, 00:00:02.7451341, HipRight,0.2020516,-0.2884862,2.714082
16:11:25:6521, 00:00:02.7460946, KneeRight,0.1939194,-0.7174831,2.699681
16:11:25:6531, 00:00:02.7470563, AnkleRight,0.1776399,-1.030872,2.700791
16:11:25:6541, 00:00:02.7481071, FootRight,0.1756164,-1.085679,2.613067
16:11:25:6694, 00:00:02.7632746, HipCenter,0.1294077,-0.2128589,2.737273
16:11:25:6701, 00:00:02.7643080, Spine,0.1331418,-0.1615773,2.807792
16:11:25:6711, 00:00:02.7652992, ShoulderCenter,0.1611655,0.207112,2.884589
16:11:25:6721, 00:00:02.7662390, Head,0.1663645,0.4053042,2.916389
16:11:25:6731, 00:00:02.7679747, ShoulderLeft,-0.01930522,0.07569625,2.844453
16:11:25:6751, 00:00:02.7689145, ElbowLeft,-0.1106135,-0.1722059,2.814209
16:11:25:6761, 00:00:02.7700246, WristLeft,-0.1584853,-0.366153,2.653211
16:11:25:6771, 00:00:02.7710743, HandLeft,-0.1606076,-0.4390992,2.587966
16:11:25:6784, 00:00:02.7721881, ShoulderRight,0.326932,0.0788393,2.85588
16:11:25:6791, 00:00:02.7732559, ElbowRight,0.4143772,-0.1508277,2.767013
16:11:25:6801, 00:00:02.7743143, WristRight,0.3961188,-0.2856507,2.601554
16:11:25:6811, 00:00:02.7754202, HandRight,0.3820007,-0.2635646,2.485627
16:11:25:6822, 00:00:02.7765171, HipLeft,0.04633504,-0.2819332,2.708086
16:11:25:6842, 00:00:02.7777095, KneeLeft,0.006179319,-0.6886275,2.60419
16:11:25:6852, 00:00:02.7791277, AnkleLeft,-0.01779051,-0.9764661,2.538727
16:11:25:6862, 00:00:02.7802876, FootLeft,-0.02034421,-1.004623,2.439161
16:11:25:6872, 00:00:02.7814234, HipRight,0.201721,-0.2889471,2.710306
16:11:25:6882, 00:00:02.7829077, KneeRight,0.1938893,-0.7170064,2.698315
16:11:25:6902, 00:00:02.7838667, AnkleRight,0.1774142,-1.030324,2.698723
16:11:25:6912, 00:00:02.7848741, FootRight,0.1754497,-1.084935,2.610823
16:11:25:7027, 00:00:02.7972003, HipCenter,0.1292674,-0.2125629,2.734984
16:11:25:7043, 00:00:02.7980702, Spine,0.133129,-0.1612138,2.805412
16:11:25:7052, 00:00:02.7990746, ShoulderCenter,0.1616947,0.2073654,2.881754
16:11:25:7062, 00:00:02.8001099, Head,0.1656654,0.4070048,2.913892
16:11:25:7072, 00:00:02.8010705, ShoulderLeft,-0.0187095,0.07655343,2.842154
16:11:25:7082, 00:00:02.8021224, ElbowLeft,-0.1104608,-0.1710704,2.812214
16:11:25:7092, 00:00:02.8032687, WristLeft,-0.1589735,-0.3618435,2.648978
16:11:25:7112, 00:00:02.8051061, HandLeft,-0.160574,-0.4340606,2.581881
16:11:25:7122, 00:00:02.8067406, ShoulderRight,0.3270326,0.07905256,2.853312
16:11:25:7142, 00:00:02.8093859, ElbowRight,0.4136372,-0.1521885,2.755193
16:11:25:7172, 00:00:02.8112270, WristRight,0.3937959,-0.2967132,2.598895
16:11:25:7182, 00:00:02.8124644, HandRight,0.3788397,-0.2627742,2.468821
16:11:25:7193, 00:00:02.8142061, HipLeft,0.04619316,-0.2817731,2.70675
16:11:25:7213, 00:00:02.8151999, KneeLeft,0.00600281,-0.6883044,2.601542
16:11:25:7223, 00:00:02.8162209, AnkleLeft,-0.01834135,-0.9758665,2.537158
16:11:25:7233, 00:00:02.8174971, FootLeft,-0.02100341,-1.004375,2.437652
16:11:25:7253, 00:00:02.8188183, HipRight,0.2013271,-0.2882607,2.707288
16:11:25:7263, 00:00:02.8200896, KneeRight,0.1946065,-0.716037,2.695263
16:11:25:7273, 00:00:02.8210649, AnkleRight,0.1772895,-1.029444,2.697526
16:11:25:7293, 00:00:02.8230952, FootRight,0.1750435,-1.084859,2.610088
16:11:25:7353, 00:00:02.8296375, HipCenter,0.1288116,-0.2123836,2.732934
16:11:25:7363, 00:00:02.8307627, Spine,0.1324644,-0.1611602,2.803492
16:11:25:7383, 00:00:02.8318147, ShoulderCenter,0.1613794,0.2073136,2.880688
16:11:25:7393, 00:00:02.8328168, Head,0.1644387,0.4042346,2.910577
16:11:25:7403, 00:00:02.8346918, ShoulderLeft,-0.0185689,0.07688922,2.838985
16:11:25:7418, 00:00:02.8357049, ElbowLeft,-0.1106056,-0.1709433,2.808367
16:11:25:7423, 00:00:02.8367719, WristLeft,-0.1585351,-0.3598543,2.637282
16:11:25:7443, 00:00:02.8380096, HandLeft,-0.1601109,-0.434077,2.572412
16:11:25:7453, 00:00:02.8390854, ShoulderRight,0.3271727,0.07910521,2.851835
16:11:25:7464, 00:00:02.8403076, ElbowRight,0.4084925,-0.1662686,2.727398
16:11:25:7473, 00:00:02.8415566, WristRight,0.3911492,-0.2706089,2.538844
16:11:25:7493, 00:00:02.8433045, HandRight,0.3817261,-0.2698894,2.416297
16:11:25:7506, 00:00:02.8447619, HipLeft,0.04571308,-0.2816336,2.705135
16:11:25:7523, 00:00:02.8458414, KneeLeft,0.006125822,-0.6880115,2.599239
16:11:25:7533, 00:00:02.8469523, AnkleLeft,-0.01825058,-0.9754117,2.536684
16:11:25:7543, 00:00:02.8480042, FootLeft,-0.02051886,-1.004563,2.437313
16:11:25:7553, 00:00:02.8490860, HipRight,0.2008319,-0.2879561,2.704442
16:11:25:7563, 00:00:02.8501942, KneeRight,0.1948914,-0.7158478,2.692064
16:11:25:7575, 00:00:02.8512922, AnkleRight,0.1776059,-1.029416,2.696795
16:11:25:7584, 00:00:02.8523649, FootRight,0.1757878,-1.086163,2.610157
16:11:25:7705, 00:00:02.8643471, HipCenter,0.1285966,-0.2119698,2.730686
16:11:25:7714, 00:00:02.8653971, Spine,0.1322256,-0.1606354,2.801016
16:11:25:7724, 00:00:02.8663335, ShoulderCenter,0.1606709,0.2071505,2.87652
16:11:25:7734, 00:00:02.8673787, Head,0.164239,0.4039218,2.909184
16:11:25:7744, 00:00:02.8683732, ShoulderLeft,-0.01966983,0.07750314,2.836163
16:11:25:7754, 00:00:02.8693549, ElbowLeft,-0.1115542,-0.168826,2.804557
16:11:25:7764, 00:00:02.8703948, WristLeft,-0.1592441,-0.3607826,2.628639
16:11:25:7774, 00:00:02.8714025, HandLeft,-0.1611354,-0.4324619,2.560979
16:11:25:7784, 00:00:02.8723495, ShoulderRight,0.3276633,0.07909238,2.84863
16:11:25:7794, 00:00:02.8733792, ElbowRight,0.4079716,-0.1621257,2.73048
16:11:25:7804, 00:00:02.8743892, WristRight,0.3916395,-0.2814291,2.55138
16:11:25:7814, 00:00:02.8762752, HandRight,0.3841138,-0.2607295,2.437526
16:11:25:7834, 00:00:02.8772301, HipLeft,0.04517578,-0.2815542,2.702779
16:11:25:7844, 00:00:02.8782288, KneeLeft,0.00511614,-0.6863104,2.595618
16:11:25:7855, 00:00:02.8792351, AnkleLeft,-0.01820542,-0.9750724,2.535757
16:11:25:7864, 00:00:02.8802727, FootLeft,-0.02031347,-1.005211,2.436634
16:11:25:7874, 00:00:02.8812956, HipRight,0.2009287,-0.2878569,2.702449
16:11:25:7884, 00:00:02.8823150, KneeRight,0.194709,-0.7155715,2.689824
16:11:25:7894, 00:00:02.8832582, AnkleRight,0.1777729,-1.029267,2.694549
16:11:25:7904, 00:00:02.8842796, FootRight,0.176041,-1.085813,2.607729
16:11:25:8025, 00:00:02.8961745, HipCenter,0.1279269,-0.2109608,2.728023
16:11:25:8035, 00:00:02.8972669, Spine,0.1314694,-0.1596075,2.798234
16:11:25:8045, 00:00:02.8981919, ShoulderCenter,0.1603166,0.2077778,2.873131
16:11:25:8055, 00:00:02.8991729, Head,0.1622017,0.4052439,2.903368
16:11:25:8065, 00:00:02.9001606, ShoulderLeft,-0.02016389,0.0780691,2.832759
16:11:25:8075, 00:00:02.9013995, ElbowLeft,-0.1122529,-0.1662779,2.799999
16:11:25:8085, 00:00:02.9024023, WristLeft,-0.1596109,-0.3558576,2.629683
16:11:25:8095, 00:00:02.9034596, HandLeft,-0.1616805,-0.4251729,2.559607
16:11:25:8105, 00:00:02.9043956, ShoulderRight,0.3279377,0.07938631,2.846175
16:11:25:8115, 00:00:02.9054536, ElbowRight,0.406219,-0.1567819,2.73407
16:11:25:8125, 00:00:02.9065236, WristRight,0.3954501,-0.2804108,2.557472
16:11:25:8135, 00:00:02.9075843, HandRight,0.3866427,-0.2582709,2.44487
16:11:25:8145, 00:00:02.9089141, HipLeft,0.04423032,-0.2808898,2.700379
16:11:25:8165, 00:00:02.9104210, KneeLeft,0.005326348,-0.6856279,2.593868
16:11:25:8175, 00:00:02.9113978, AnkleLeft,-0.01823141,-0.9747878,2.534785
16:11:25:8185, 00:00:02.9124362, FootLeft,-0.02012612,-1.005237,2.435709
16:11:25:8195, 00:00:02.9134768, HipRight,0.2004097,-0.2869246,2.699759
16:11:25:8205, 00:00:02.9144766, KneeRight,0.1936102,-0.7147977,2.68607
16:11:25:8215, 00:00:02.9154961, AnkleRight,0.1775226,-1.028736,2.693623
16:11:25:8225, 00:00:02.9165027, FootRight,0.1762766,-1.086565,2.607594
16:11:25:8346, 00:00:02.9284079, HipCenter,0.1268067,-0.2105174,2.72526
16:11:25:8356, 00:00:02.9294527, Spine,0.1301664,-0.159203,2.795459
16:11:25:8366, 00:00:02.9304536, ShoulderCenter,0.1583361,0.2080277,2.870383
16:11:25:8376, 00:00:02.9314002, Head,0.1613466,0.4062018,2.901697
16:11:25:8386, 00:00:02.9324261, ShoulderLeft,-0.02123157,0.07849702,2.828758
16:11:25:8396, 00:00:02.9334599, ElbowLeft,-0.1127201,-0.16208,2.79518
16:11:25:8406, 00:00:02.9344058, WristLeft,-0.1589821,-0.3538025,2.626442
16:11:25:8416, 00:00:02.9354339, HandLeft,-0.1614212,-0.4206814,2.554049
16:11:25:8426, 00:00:02.9364073, ShoulderRight,0.3267491,0.08017065,2.842718
16:11:25:8436, 00:00:02.9374306, ElbowRight,0.4055338,-0.1553921,2.733686
16:11:25:8446, 00:00:02.9384247, WristRight,0.3961869,-0.2788348,2.556647
16:11:25:8456, 00:00:02.9394163, HandRight,0.3870682,-0.2560911,2.44421
16:11:25:8466, 00:00:02.9404406, HipLeft,0.04314012,-0.2801731,2.697261
16:11:25:8476, 00:00:02.9415455, KneeLeft,0.005787075,-0.6850871,2.591677
16:11:25:8486, 00:00:02.9425721, AnkleLeft,-0.01821542,-0.9740052,2.533227
16:11:25:8496, 00:00:02.9435723, FootLeft,-0.02012498,-1.004676,2.434179
16:11:25:8506, 00:00:02.9446035, HipRight,0.1995267,-0.2867036,2.69744
16:11:25:8516, 00:00:02.9456320, KneeRight,0.1934931,-0.7148868,2.684803
16:11:25:8526, 00:00:02.9466636, AnkleRight,0.177057,-1.028568,2.692361
16:11:25:8536, 00:00:02.9476691, FootRight,0.1758135,-1.086454,2.606323
16:11:25:8687, 00:00:02.9628308, HipCenter,0.1264182,-0.2100289,2.722371
16:11:25:8697, 00:00:02.9638288, Spine,0.1297169,-0.1588625,2.792505
16:11:25:8707, 00:00:02.9647814, ShoulderCenter,0.1578302,0.2075353,2.867073
16:11:25:8717, 00:00:02.9658991, Head,0.1606909,0.4084572,2.898729
16:11:25:8727, 00:00:02.9668679, ShoulderLeft,-0.02215773,0.07880864,2.824971
16:11:25:8737, 00:00:02.9678497, ElbowLeft,-0.1134425,-0.159763,2.791003
16:11:25:8747, 00:00:02.9688446, WristLeft,-0.1602903,-0.3496174,2.609852
16:11:25:8757, 00:00:02.9700113, HandLeft,-0.1611263,-0.4229808,2.546598
16:11:25:8767, 00:00:02.9709704, ShoulderRight,0.3251056,0.08193479,2.839803
16:11:25:8777, 00:00:02.9719441, ElbowRight,0.3992121,-0.1550102,2.725801
16:11:25:8787, 00:00:02.9729183, WristRight,0.3915419,-0.2494839,2.530157
16:11:25:8797, 00:00:02.9739340, HandRight,0.3921241,-0.2517605,2.432892
16:11:25:8807, 00:00:02.9751426, HipLeft,0.04293708,-0.2794853,2.692624
16:11:25:8827, 00:00:02.9765571, KneeLeft,0.005119989,-0.6842924,2.589237
16:11:25:8837, 00:00:02.9775905, AnkleLeft,-0.01849988,-0.9730049,2.531731
16:11:25:8847, 00:00:02.9785650, FootLeft,-0.02025896,-1.004013,2.43275
16:11:25:8857, 00:00:02.9795547, HipRight,0.1990772,-0.2862621,2.695959
16:11:25:8867, 00:00:02.9805504, KneeRight,0.1926084,-0.7140921,2.681986
16:11:25:8877, 00:00:02.9815408, AnkleRight,0.1768628,-1.028117,2.691095
16:11:25:8887, 00:00:02.9825440, FootRight,0.1758954,-1.086744,2.605516
16:11:25:9020, 00:00:02.9959383, HipCenter,0.1252207,-0.2079004,2.719977
16:11:25:9027, 00:00:02.9970918, Spine,0.1284966,-0.1571105,2.790045
16:11:25:9037, 00:00:02.9981759, ShoulderCenter,0.1566189,0.2077119,2.86399
16:11:25:9057, 00:00:02.9992769, Head,0.1590768,0.4081831,2.895496
16:11:25:9067, 00:00:03.0004610, ShoulderLeft,-0.02355956,0.08040699,2.822098
16:11:25:9078, 00:00:03.0018429, ElbowLeft,-0.1162868,-0.1567695,2.785714
16:11:25:9098, 00:00:03.0032823, WristLeft,-0.1610828,-0.3464071,2.606571
16:11:25:9108, 00:00:03.0047382, HandLeft,-0.1612765,-0.4200984,2.541096
16:11:25:9118, 00:00:03.0061492, ShoulderRight,0.3239847,0.08319706,2.837193
16:11:25:9138, 00:00:03.0075153, ElbowRight,0.3972839,-0.1564159,2.719602
16:11:25:9148, 00:00:03.0089747, WristRight,0.389007,-0.2425636,2.519691
16:11:25:9168, 00:00:03.0103328, HandRight,0.400691,-0.249135,2.406168
16:11:25:9178, 00:00:03.0116015, HipLeft,0.04223688,-0.2783275,2.69196
16:11:25:9188, 00:00:03.0129125, KneeLeft,0.004104488,-0.6833431,2.58676
16:11:25:9208, 00:00:03.0144458, AnkleLeft,-0.01829131,-0.9728385,2.530439
16:11:25:9218, 00:00:03.0161012, FootLeft,-0.01969194,-1.004315,2.431571
16:11:25:9238, 00:00:03.0183931, HipRight,0.1971666,-0.2830285,2.691088
16:11:25:9268, 00:00:03.0213280, KneeRight,0.192058,-0.7133695,2.679449
16:11:25:9299, 00:00:03.0247546, AnkleRight,0.1766017,-1.027719,2.689837
16:11:25:9338, 00:00:03.0284220, FootRight,0.1758032,-1.086966,2.60465
16:11:25:9378, 00:00:03.0319954, HipCenter,0.1242855,-0.2074003,2.716923
16:11:25:9398, 00:00:03.0338369, Spine,0.1277578,-0.1564673,2.786954
16:11:25:9408, 00:00:03.0350440, ShoulderCenter,0.1548903,0.2089625,2.860798
16:11:25:9428, 00:00:03.0368307, Head,0.1576553,0.4088002,2.893339
16:11:25:9438, 00:00:03.0383294, ShoulderLeft,-0.02647202,0.08155264,2.819081
16:11:25:9459, 00:00:03.0397170, ElbowLeft,-0.1177035,-0.1538633,2.783491
16:11:25:9469, 00:00:03.0419032, WristLeft,-0.162683,-0.3448564,2.600146
16:11:25:9499, 00:00:03.0444594, HandLeft,-0.1607357,-0.4176687,2.533243
16:11:25:9519, 00:00:03.0455276, ShoulderRight,0.3211986,0.08583257,2.832402
16:11:25:9529, 00:00:03.0466218, ElbowRight,0.3951448,-0.1565987,2.714245
16:11:25:9539, 00:00:03.0479260, WristRight,0.3980016,-0.2128829,2.496535
16:11:25:9549, 00:00:03.0490504, HandRight,0.400861,-0.2474117,2.404875
16:11:25:9559, 00:00:03.0501680, HipLeft,0.04094411,-0.2779177,2.68781
16:11:25:9569, 00:00:03.0511664, KneeLeft,0.003879488,-0.6831983,2.585915
16:11:25:9579, 00:00:03.0522674, AnkleLeft,-0.01872269,-0.9728216,2.529464
16:11:25:9599, 00:00:03.0534160, FootLeft,-0.02077986,-1.004219,2.430536
16:11:25:9609, 00:00:03.0545491, HipRight,0.1967886,-0.2828102,2.689484
16:11:25:9619, 00:00:03.0556434, KneeRight,0.1911659,-0.7123185,2.676891
16:11:25:9629, 00:00:03.0568176, AnkleRight,0.1758941,-1.027808,2.688642
16:11:25:9659, 00:00:03.0596922, FootRight,0.174495,-1.087596,2.603787
16:11:25:9710, 00:00:03.0653287, HipCenter,0.1230714,-0.2067434,2.714036
16:11:25:9719, 00:00:03.0664078, Spine,0.1262765,-0.1556947,2.784062
16:11:25:9739, 00:00:03.0676165, ShoulderCenter,0.1525801,0.2101685,2.857926
16:11:25:9749, 00:00:03.0690939, Head,0.1549503,0.410014,2.889774
16:11:25:9759, 00:00:03.0703400, ShoulderLeft,-0.02848463,0.08287951,2.814529
16:11:25:9769, 00:00:03.0713390, ElbowLeft,-0.1179456,-0.1538312,2.779812
16:11:25:9779, 00:00:03.0724302, WristLeft,-0.1644771,-0.3440001,2.595426
16:11:25:9799, 00:00:03.0736793, HandLeft,-0.1622091,-0.4161633,2.52808
16:11:25:9810, 00:00:03.0756597, ShoulderRight,0.3185188,0.08743909,2.828594
16:11:25:9830, 00:00:03.0770318, ElbowRight,0.3920738,-0.1531582,2.696563
16:11:25:9840, 00:00:03.0781351, WristRight,0.3776624,-0.2342313,2.451827
16:11:25:9850, 00:00:03.0791550, HandRight,0.4012437,-0.2453918,2.401122
16:11:25:9860, 00:00:03.0801295, HipLeft,0.04011533,-0.2770993,2.685427
16:11:25:9870, 00:00:03.0811275, KneeLeft,0.002893887,-0.6819744,2.583725
16:11:25:9880, 00:00:03.0821379, AnkleLeft,-0.01871135,-0.9726528,2.529145
16:11:25:9890, 00:00:03.0831301, FootLeft,-0.02039474,-1.004768,2.430415
16:11:25:9900, 00:00:03.0840979, HipRight,0.195667,-0.2821934,2.686752
16:11:25:9910, 00:00:03.0851793, KneeRight,0.190844,-0.7119568,2.674924
16:11:25:9920, 00:00:03.0863052, AnkleRight,0.1750814,-1.02788,2.687645
16:11:25:9930, 00:00:03.0872733, FootRight,0.1737059,-1.088099,2.603066
16:11:26:0021, 00:00:03.0961476, HipCenter,0.1213916,-0.2066313,2.710504
16:11:26:0030, 00:00:03.0972052, Spine,0.1246956,-0.1556188,2.780748
16:11:26:0040, 00:00:03.0982077, ShoulderCenter,0.1513512,0.2107335,2.855902
16:11:26:0050, 00:00:03.0991868, Head,0.1525584,0.4098899,2.885212
16:11:26:0060, 00:00:03.1001149, ShoulderLeft,-0.02899709,0.08344904,2.81097
16:11:26:0070, 00:00:03.1012257, ElbowLeft,-0.1189417,-0.1538572,2.776979
16:11:26:0080, 00:00:03.1021757, WristLeft,-0.1655304,-0.3408222,2.592496
16:11:26:0100, 00:00:03.1034969, HandLeft,-0.162814,-0.4137995,2.526536
16:11:26:0100, 00:00:03.1044318, ShoulderRight,0.3157195,0.08778714,2.824695
16:11:26:0110, 00:00:03.1054558, ElbowRight,0.3891148,-0.1524018,2.687147
16:11:26:0120, 00:00:03.1064269, WristRight,0.3995106,-0.2178365,2.477445
16:11:26:0130, 00:00:03.1074048, HandRight,0.4036892,-0.2441379,2.398832
16:11:26:0150, 00:00:03.1085901, HipLeft,0.03895338,-0.2763792,2.682444
16:11:26:0160, 00:00:03.1100827, KneeLeft,0.00221909,-0.6812887,2.582265
16:11:26:0180, 00:00:03.1117935, AnkleLeft,-0.01884997,-0.9727105,2.52913
16:11:26:0190, 00:00:03.1129900, FootLeft,-0.02050911,-1.00538,2.430559
16:11:26:0202, 00:00:03.1142293, HipRight,0.1935358,-0.281795,2.68307
16:11:26:0211, 00:00:03.1152276, KneeRight,0.1899164,-0.7118651,2.672782
16:11:26:0221, 00:00:03.1162150, AnkleRight,0.1743366,-1.027313,2.686674
16:11:26:0231, 00:00:03.1173118, FootRight,0.1729012,-1.088335,2.602646
16:11:26:0341, 00:00:03.1285026, HipCenter,0.1200707,-0.2060753,2.707874
16:11:26:0361, 00:00:03.1296444, Spine,0.1236691,-0.1548547,2.778053
16:11:26:0371, 00:00:03.1307617, ShoulderCenter,0.1500359,0.212195,2.852731
16:11:26:0381, 00:00:03.1318083, Head,0.1513866,0.4091325,2.881005
16:11:26:0391, 00:00:03.1327942, ShoulderLeft,-0.03048454,0.08439903,2.809391
16:11:26:0401, 00:00:03.1338763, ElbowLeft,-0.1213842,-0.1545652,2.774066
16:11:26:0411, 00:00:03.1349351, WristLeft,-0.1659644,-0.3382685,2.589791
16:11:26:0422, 00:00:03.1359602, HandLeft,-0.1636588,-0.4098828,2.522352
16:11:26:0431, 00:00:03.1370454, ShoulderRight,0.3135574,0.08891794,2.821013
16:11:26:0441, 00:00:03.1381362, ElbowRight,0.3872218,-0.1527593,2.68583
16:11:26:0451, 00:00:03.1391417, WristRight,0.4016564,-0.2561943,2.494491
16:11:26:0461, 00:00:03.1404391, HandRight,0.406944,-0.2409856,2.391639
16:11:26:0481, 00:00:03.1418403, HipLeft,0.03754609,-0.2755761,2.679857
16:11:26:0491, 00:00:03.1432996, KneeLeft,0.000455659,-0.6803645,2.58015
16:11:26:0503, 00:00:03.1443629, AnkleLeft,-0.01896767,-0.9726052,2.529114
16:11:26:0511, 00:00:03.1454027, FootLeft,-0.02084587,-1.006022,2.430776
16:11:26:0521, 00:00:03.1463777, HipRight,0.1923107,-0.2814386,2.680738
16:11:26:0531, 00:00:03.1475923, KneeRight,0.1886261,-0.7112063,2.670547
16:11:26:0551, 00:00:03.1486560, AnkleRight,0.1740628,-1.02735,2.686057
16:11:26:0561, 00:00:03.1497525, FootRight,0.17233,-1.088986,2.602458
16:11:26:0704, 00:00:03.1643607, HipCenter,0.1183693,-0.2042848,2.705018
16:11:26:0722, 00:00:03.1657419, Spine,0.1217409,-0.1527711,2.774837
16:11:26:0732, 00:00:03.1667765, ShoulderCenter,0.1456668,0.2134397,2.846248
16:11:26:0742, 00:00:03.1677454, Head,0.1497692,0.4112983,2.878869
16:11:26:0752, 00:00:03.1688623, ShoulderLeft,-0.03240378,0.08606604,2.807594
